scenario,config,rep,job_id,jct
48_normal,custom_adaptive,0,slow_converging-99ca2b76,306.60000000003544
48_normal,custom_adaptive,0,slow_converging-44fe9397,355.7500000000466
48_normal,custom_adaptive,0,slow_converging-fedd0246,356.40000000004676
48_normal,custom_adaptive,0,slow_converging-5bf52ada,375.5500000000511
48_normal,custom_adaptive,0,slow_converging-b006ced7,387.0000000000537
48_normal,custom_adaptive,0,slow_converging-f485c5b2,389.25000000005423
48_normal,custom_adaptive,0,heavy-3a5ca0fd,390.0500000000544
48_normal,custom_adaptive,0,heavy-94753dcf,395.55000000005566
48_normal,custom_adaptive,0,slow_converging-cb46a5d6,402.7000000000573
48_normal,custom_adaptive,0,slow_converging-3eb9f8c0,407.2000000000583
48_normal,custom_adaptive,0,heavy-eee7fe2a,410.5500000000591
48_normal,custom_adaptive,0,heavy-b70d75f5,411.0000000000592
48_normal,custom_adaptive,0,slow_converging-c195c033,412.65000000005955
48_normal,custom_adaptive,0,slow_converging-cb575e04,413.7000000000598
48_normal,custom_adaptive,0,heavy-e30793fb,415.6000000000602
48_normal,reversed,0,light-96804392,135.59999999999658
48_normal,reversed,0,light-18b4fcef,137.399999999997
48_normal,reversed,0,light-a21417c5,158.65000000000182
48_normal,reversed,0,light-397c97cc,160.8000000000023
48_normal,reversed,0,light-21037e74,165.25000000000333
48_normal,reversed,0,light-6ccc5a0f,177.4000000000061
48_normal,reversed,0,light-bfa68547,180.1000000000067
48_normal,reversed,0,light-009f0a8f,198.45000000001087
48_normal,reversed,0,light-9092865b,216.70000000001502
48_normal,reversed,0,light-b5dc9282,232.30000000001857
48_normal,reversed,0,light-ac2d830b,238.2000000000199
48_normal,reversed,0,light-ae6db678,239.5000000000202
48_normal,reversed,0,light-a709ec5f,242.35000000002086
48_normal,reversed,0,light-79a30ef4,243.60000000002114
48_normal,reversed,0,light-b232c7fc,250.20000000002264
48_normal,reversed,0,light-fc4d128e,256.8500000000241
48_normal,reversed,0,io_intensive-d79efd35,259.4000000000247
48_normal,reversed,0,light-8179a9a3,261.9000000000253
